10.185.37.78;10.185.37.78;P5501791OFLA005;p5501791ofla005.hq.szb.sbrf.ru;Microsoft Windows Vista SP2;
10.185.37.77;10.185.37.77;P5501791OFLA004;p5501791ofla004.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.76;10.185.37.76;P5501791OFLA003;p5501791ofla003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.75;10.185.37.75;P5501791OFLA001;p5501791ofla001.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.37.74;10.185.37.74;P5501791OFFM074;p5501791offm074.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.68;10.185.37.68;P5501791OFLM068;p5501791oflm068.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.67;10.185.37.67;P5501791OFLM067;p5501791oflm067.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.66;10.185.37.66;P5501791OFLM066;p5501791oflm066.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.65;10.185.37.65;P5501791OFLR001;p5501791oflr001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.59;10.185.37.59;P5501818OFLM059;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.51;10.185.37.51;SZB-POP-DP1818A;szb-pop-dp1818a.omega.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.49;10.185.37.49;P5501818OFFM049;p5501818offm049.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.48;10.185.37.48;P5501818OFLA006;p5501818ofla006.hq.szb.sbrf.ru;Microsoft Windows Vista Business;
10.185.37.47;10.185.37.47;P5501818OFLM047;p5501818oflm047.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.46;10.185.37.46;P5501818OFLM046;p5501818oflm046.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.45;10.185.37.45;P5501818OFLM045;p5501818oflm045.hq.szb.sbrf.ru;Microsoft Windows 7;
10.185.37.42;10.185.37.42;P5501818OFLA008;p5501818ofla008.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.39;10.185.37.39;P5501818OFLM039;p5501818oflm039.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.38;10.185.37.38;P5501818OFLA001;p5501818ofla001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.37;10.185.37.37;P5501818OFLR037;p5501818oflr037.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.36;10.185.37.36;P5501818OFLA002;p5501818ofla002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.35;10.185.37.35;P5501818OFLA003;p5501818ofla003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.34;10.185.37.34;P5501818OFLA004;p5501818ofla004.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.33;10.185.37.33;P5501818OFLA007;p5501818ofla007.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.29;10.185.37.29;SZB-POP-DP1977A;szb-pop-dp1977a.omega.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.27;10.185.37.27;P5501928OFLV008;p5501928oflv008.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.26;10.185.37.26;P5501928OFLC003;p5501928oflc003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.25;10.185.37.25;P5501928OFLV002;p5501928oflv002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.24;10.185.37.24;P5501928OFLC001;p5501928oflc001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.23;10.185.37.23;P5501977OFLM023;p5501977oflm023.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.22;10.185.37.22;P5501928OFLV006;p5501928oflv006.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.21;10.185.37.21;P5501928OFLV001;p5501928oflv001.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.37.20;10.185.37.20;P5501928OFLC002;p5501928oflc002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.19;10.185.37.19;P5501928OFLV004;p5501928oflv004.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.18;10.185.37.18;P5501928OFLV003;p5501928oflv003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.37.17;10.185.37.17;P5501928OFLV005;p5501928oflv005.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.222;10.185.36.222;;;Cisco Catalyst 3560 or 6500-series switch (IOS 12.1 - 12.2);
10.185.36.221;10.185.36.221;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.36.220;10.185.36.220;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.36.145;10.185.36.145;SZB-POP-DP1777A;szb-pop-dp1777a.omega.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.143;10.185.36.143;P5501777OFLM001;p5501777oflm001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.142;10.185.36.142;P5501777OFLM002;p5501777oflm002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.139;10.185.36.139;SZB-POP-S1F1777;szb-pop-s1f1777.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.137;10.185.36.137;P5501777OFL0004;p5501777ofl0004.hq.szb.sbrf.ru;Microsoft Windows Vista Business;
10.185.36.136;10.185.36.136;P5501777OFL0006;p5501777ofl0006.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.135;10.185.36.135;P5501777OFL0007;p5501777ofl0007.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.36.134;10.185.36.134;P5501777OFLT001;p5501777oflt001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.133;10.185.36.133;P5501777OFL0003;p5501777ofl0003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.132;10.185.36.132;P5501777OFL0005;p5501777ofl0005.hq.szb.sbrf.ru;Microsoft Windows Vista SP2;
10.185.36.131;10.185.36.131;P5501777OFL0002;p5501777ofl0002.hq.szb.sbrf.ru;Microsoft Windows Server 2008 R2;
10.185.36.130;10.185.36.130;P5501777OFL0001;p5501777ofl0001.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.36.129;10.185.36.129;P5501777OFLR050;p5501777oflr050.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.117;10.185.36.117;P5500756OFL0009;p5500756ofl0009.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.36.116;10.185.36.116;P5500756OFL0008;p5500756ofl0008.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.36.115;10.185.36.115;SZB-POP-DP0756A;szb-pop-dp0756a.omega.sbrf.ru;Microsoft Windows 7;
10.185.36.113;10.185.36.113;P5500756OFLT113;p5500756oflt113.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008;
10.185.36.110;10.185.36.110;SZB-POP-S2F0756;szb-pop-s2f0756.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.36.107;10.185.36.107;P5500756OFL0005;p5500756ofl0005.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.105;10.185.36.105;P5500756OFL0002;p5500756ofl0002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.104;10.185.36.104;P5500756OFL0007;p5500756ofl0007.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.103;10.185.36.103;P5500756OFL0003;p5500756ofl0003.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.36.101;10.185.36.101;P5500756OFL0006;p5500756ofl0006.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.36.98;10.185.36.98;P5500756OFL0004;p5500756ofl0004.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.36.97;10.185.36.97;P5500756OFLR001;p5500756oflr001.hq.szb.sbrf.ru;Microsoft Windows 7;
10.185.36.80;10.185.36.80;SZB-POP-DP0757A;szb-pop-dp0757a.omega.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.79;10.185.36.79;SZB-POP-S1F0757;szb-pop-s1f0757.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.78;10.185.36.78;P5500757OFL0003;p5500757ofl0003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.77;10.185.36.77;P5500757OFL0006;p5500757ofl0006.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.74;10.185.36.74;P5500757OFL0001;p5500757ofl0001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.72;10.185.36.72;P5500757OFLT001;p5500757oflt001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.71;10.185.36.71;P5500757OFL0005;p5500757ofl0005.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.69;10.185.36.69;P5500757OFL0002;p5500757ofl0002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.66;10.185.36.66;P5500757OFL0004;p5500757ofl0004.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.65;10.185.36.65;P5500757OFLR002;p5500757oflr002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.12;10.185.36.12;SZB-POP-DP0416A;szb-pop-dp0416a.omega.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.4;10.185.36.4;P5500416OFLM002;p5500416oflm002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.36.2;10.185.36.2;P5500416OFLM001;p5500416oflm001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.253;10.185.35.253;XRX9C934E194CA9;;"Samsung CLX-3185, CLX-6220FX, ML-2580N, or ML-3312ND; or Xerox Phaser 3300MFP printer";
10.185.35.252;10.185.35.252;;;"Dell 5210n or Lexmark C530-series, T640, T642, or T644 printer";
10.185.35.251;10.185.35.251;;;"Dell 5210n or Lexmark C530-series, T640, T642, or T644 printer";
10.185.35.250;10.185.35.250;XRX9C934E194C7B;;"Samsung CLX-3185, CLX-6220FX, ML-2580N, or ML-3312ND; or Xerox Phaser 3300MFP printer";
10.185.35.249;10.185.35.249;XRX9C934E194C87;;"Samsung CLX-3185, CLX-6220FX, ML-2580N, or ML-3312ND; or Xerox Phaser 3300MFP printer";
10.185.35.246;10.185.35.246;P5500380OFL0007;p5500380ofl0007.hq.szb.sbrf.ru;Microsoft Windows 7;
10.185.35.241;10.185.35.241;P5500380OFLT241;p5500380oflt241.hq.szb.sbrf.ru;Microsoft Windows Vista or Windows 7 SP1;
10.185.35.236;10.185.35.236;SZB-POP-DP0380A;szb-pop-dp0380a.omega.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.235;10.185.35.235;P5500380OFLE235;p5500380ofle235.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.234;10.185.35.234;SZB-POP-S3F0380;szb-pop-s3f0380.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.233;10.185.35.233;P5500380OFL0004;p5500380ofl0004.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.232;10.185.35.232;P5500380OFL0003;p5500380ofl0003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.231;10.185.35.231;P5500380OFL0002;p5500380ofl0002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.229;10.185.35.229;P5500380OFL0006;p5500380ofl0006.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.227;10.185.35.227;P5500380OFL0005;p5500380ofl0005.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.226;10.185.35.226;P5500380OFL0001;p5500380ofl0001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.225;10.185.35.225;P5500380OFLR001;p5500380oflr001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.204;10.185.35.204;SZB-POP-DP0044A;szb-pop-dp0044a.omega.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.203;10.185.35.203;SZB-POP-S1F0044;szb-pop-s1f0044.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.201;10.185.35.201;P5500044OFL0001;p5500044ofl0001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.200;10.185.35.200;P5500044OFL0005;p5500044ofl0005.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.198;10.185.35.198;P5500044OFL0006;p5500044ofl0006.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.197;10.185.35.197;P5500044OFLR002;p5500044oflr002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.196;10.185.35.196;P5500044OFL0004;p5500044ofl0004.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.195;10.185.35.195;P5500044OFL0002;p5500044ofl0002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.194;10.185.35.194;P5500044OFL0003;p5500044ofl0003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.193;10.185.35.193;P5500044OFLR001;p5500044oflr001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.189;10.185.35.189;SZB-POP-S1F0500;szb-pop-s1f0500.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.35.188;10.185.35.188;SZB-POP-DP0500A;szb-pop-dp0500a.omega.sbrf.ru;Microsoft Windows Server 2008 R2;
10.185.35.186;10.185.35.186;XRX9C934E07555A;;"Samsung CLX-3185, CLX-6220FX, ML-2580N, or ML-3312ND; or Xerox Phaser 3300MFP printer";
10.185.35.169;10.185.35.169;P5500500OFFE001;p5500500offe001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.168;10.185.35.168;P5500500OFL0004;p5500500ofl0004.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.35.166;10.185.35.166;P5500500OFLR001;p5500500oflr001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.165;10.185.35.165;P5500500OFL0003;p5500500ofl0003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.164;10.185.35.164;P5500500OFL0005;p5500500ofl0005.hq.szb.sbrf.ru;Microsoft Windows Vista SP2;
10.185.35.163;10.185.35.163;P5500500OFL0001;p5500500ofl0001.hq.szb.sbrf.ru;Microsoft Windows Vista SP2;
10.185.35.162;10.185.35.162;P5500500OFL0002;p5500500ofl0002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.161;10.185.35.161;P5500500OFLT001;p5500500oflt001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.153;10.185.35.153;SZB-POP-S2F0532;szb-pop-s2f0532.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.141;10.185.35.141;P5500532OFL0009;p5500532ofl0009.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.140;10.185.35.140;P5500532OFL0008;p5500532ofl0008.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.139;10.185.35.139;P5500532OFL0007;p5500532ofl0007.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.138;10.185.35.138;P5500532OFL0006;p5500532ofl0006.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.137;10.185.35.137;SZB-POP-DP0532A;szb-pop-dp0532a.omega.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.136;10.185.35.136;P5500532OFFE001;p5500532offe001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.135;10.185.35.135;P5500532OFLT135;p5500532oflt135.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.134;10.185.35.134;P5500532OFL0004;p5500532ofl0004.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.133;10.185.35.133;P5500532OFL0005;p5500532ofl0005.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.35.132;10.185.35.132;P5500532OFL0001;p5500532ofl0001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.131;10.185.35.131;P5500532OFL0002;p5500532ofl0002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.130;10.185.35.130;P5500532OFL0003;p5500532ofl0003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.129;10.185.35.129;P5500532OFLR001;p5500532oflr001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.123;10.185.35.123;P5500499OFL0004;p5500499ofl0004.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.121;10.185.35.121;P5500499OFLR001;p5500499oflr001.hq.szb.sbrf.ru;Microsoft Windows 7;
10.185.35.120;10.185.35.120;P5500499OFL0006;p5500499ofl0006.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.119;10.185.35.119;P5500499OFL0001;p5500499ofl0001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.107;10.185.35.107;SZB-POP-DP0499A;szb-pop-dp0499a.omega.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.106;10.185.35.106;SZB-POP-S1F0499;szb-pop-s1f0499.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.103;10.185.35.103;P5500499OFL0003;p5500499ofl0003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.99;10.185.35.99;P5500499OFL0005;p5500499ofl0005.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.98;10.185.35.98;P5500499OFL0002;p5500499ofl0002.hq.szb.sbrf.ru;Microsoft Windows Vista Business;
10.185.35.89;10.185.35.89;SZB-POP-S2F0240;szb-pop-s2f0240.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.78;10.185.35.78;P5500240OFL0008;p5500240ofl0008.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.74;10.185.35.74;P5500240OFL0007;p5500240ofl0007.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.73;10.185.35.73;SZB-POP-DP0240A;szb-pop-dp0240a.omega.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.71;10.185.35.71;P5500240OFL0006;p5500240ofl0006.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.70;10.185.35.70;P5500240OFL0005;p5500240ofl0005.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.69;10.185.35.69;P5500240OFL0004;p5500240ofl0004.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.35.68;10.185.35.68;P5500240OFL0002;p5500240ofl0002.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.35.67;10.185.35.67;P5500240OFL0001;p5500240ofl0001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.66;10.185.35.66;P5500240OFL0003;p5500240ofl0003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.35.65;10.185.35.65;P5500240OFLR001;p5500240oflr001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.240;10.185.34.240;SZB-POP-S2F0477;szb-pop-s2f0477.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.239;10.185.34.239;P5500477OFLR003;p5500477oflr003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.238;10.185.34.238;P5500477OFL0009;p5500477ofl0009.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.237;10.185.34.237;P5500477OFLR001;p5500477oflr001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.236;10.185.34.236;P5500477OFLT236;p5500477oflt236.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.235;10.185.34.235;P5500477OFL0010;p5500477ofl0010.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.234;10.185.34.234;P5500477OFL0011;p5500477ofl0011.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.233;10.185.34.233;SZB-POP-DP0477A;szb-pop-dp0477a.omega.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.232;10.185.34.232;P5500477OFL0008;p5500477ofl0008.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.231;10.185.34.231;P5500477OFL0007;p5500477ofl0007.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.230;10.185.34.230;P5500477OFL0006;p5500477ofl0006.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.34.229;10.185.34.229;P5500477OFL0005;p5500477ofl0005.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.34.228;10.185.34.228;P5500477OFL0004;p5500477ofl0004.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.227;10.185.34.227;P5500477OFL0003;p5500477ofl0003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.226;10.185.34.226;P5500477OFL0002;p5500477ofl0002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.225;10.185.34.225;P5500477OFL0001;p5500477ofl0001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.188;10.185.34.188;P5500645OFL0002;p5500645ofl0002.hq.szb.sbrf.ru;Microsoft Windows 7;
10.185.34.181;10.185.34.181;P5500645OFL0003;p5500645ofl0003.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.180;10.185.34.180;P5500645OFL0007;p5500645ofl0007.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.179;10.185.34.179;P5500645OFL0008;p5500645ofl0008.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.176;10.185.34.176;SZB-POP-DP0645A;szb-pop-dp0645a.omega.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.175;10.185.34.175;P5500645OFL0005;p5500645ofl0005.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.172;10.185.34.172;P5500645OFL0009;p5500645ofl0009.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.171;10.185.34.171;SZB-POP-S2F0645;szb-pop-s2f0645.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.170;10.185.34.170;P5500645OFLT170;p5500645oflt170.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.168;10.185.34.168;P5500645OFL0006;p5500645ofl0006.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.164;10.185.34.164;P5500645OFL0004;p5500645ofl0004.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.34.162;10.185.34.162;P5500645OFL0001;p5500645ofl0001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.161;10.185.34.161;P5500645OFLR161;p5500645oflr161.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.157;10.185.34.157;SZB-POP-S1F0256;szb-pop-s1f0256.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.156;10.185.34.156;SZB-POP-DP0256A;szb-pop-dp0256a.omega.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.141;10.185.34.141;P5500256OFL0005;p5500256ofl0005.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.140;10.185.34.140;P5500256OFLR140;p5500256oflr140.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.139;10.185.34.139;P5500256OFFE139;p5500256offe139.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.138;10.185.34.138;P5500256OFLM009;p5500256oflm009.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP1;
10.185.34.137;10.185.34.137;P5500256OFLM008;p5500256oflm008.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.136;10.185.34.136;P5500256OFLM007;p5500256oflm007.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.135;10.185.34.135;P5500256OFLM006;p5500256oflm006.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.34.134;10.185.34.134;P5500256OFLM010;p5500256oflm010.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
